passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,home
TIE3032746,31-10-2020 10:17,GF00,IO09FGE68100,2.8,GF,true
GPI6159959,31-10-2020 10:17,OO02,VL67TFO75321,1.25,EG,false
ZLW0946848,31-10-2020 10:25,NE02,JE65QJK64802,1.25,GF,false
IAI0290796,31-10-2020 10:41,EG00,IW53OQE31439,2.8,EG,true
LWT9473822,31-10-2020 11:09,GF00,MA30QLI76818,2.5,GF,true
NED5909649,31-10-2020 12:35,MR05,UA13YTK28483,2.8,MR,true
KRX6040259,31-10-2020 14:10,GF00,WU78BMX13511,1,GF,true
TNZ9394481,31-10-2020 14:21,MR01,HA82SCK64299,1.5,MR,true
SAV7144734,31-10-2020 15:41,NE11,PM58XHX45588,1.5,NE,true
CBZ3895024,31-10-2020 16:00,NE16,IA29IQS63679,1,NE,true
CBY7693694,31-10-2020 16:45,OO04,VJ92OYV94295,2.5,OO,true
GEA7986618,31-10-2020 17:58,NE05,VX68BAR38623,1.5,NE,true
JEC8532755,31-10-2020 18:50,GF00,EN26OAB52983,1.25,GF,true
FYK9706130,31-10-2020 19:11,KO04,AY38OQF67603,1.25,OO,false
JXH0233231,31-10-2020 19:37,NE16,NY14GZR94632,2.8,NE,true
HAK5428811,31-10-2020 20:11,NE16,IA29IQS63679,1,NE,true
WOI8020962,31-10-2020 20:32,NE15,FY47TUN40300,1,NE,true
XXP0310716,31-10-2020 20:46,NE12,HA82SCK64299,1.25,MR,false
LNX4026711,31-10-2020 23:04,AO00,DP11ENT03275,3.1,AO,true
TJF4515908,31-10-2020 23:20,AO02,EZ65FLV39493,2.8,MR,false
MXW2224449,31-10-2020 23:23,OO04,KW50MJG67260,2.5,GF,false
NUS4613532,31-10-2020 23:46,AO03,SY96JDQ97089,1.5,AO,true
ZEI9798847,1-11-2020 00:56,KO09,IX01MVL33676,2.5,KO,true
BDU7059803,1-11-2020 01:13,MR08,QO68DIC93032,2.5,MR,true
ZEI7144957,1-11-2020 01:26,NE02,ED51EWW52190,1.5,KO,false
SFT8949958,1-11-2020 02:36,EG04,JD78PQD35395,1,EG,true
HHA5002089,1-11-2020 02:42,GF00,CP56DAO45598,2.8,GF,true
GVZ6083696,1-11-2020 02:53,EG07,HW75BKT77773,2.8,KO,false
AXD3389912,1-11-2020 02:54,MR06,KF48RSD79865,2.8,MR,true
XJV6359577,1-11-2020 03:20,EG10,OY94SZK34436,1,NE,false
EOH8733311,1-11-2020 03:37,MR00,QN23UHH39091,2.8,MR,true
LIT6271237,1-11-2020 03:50,EG01,TE24LCO18661,1.25,EG,true
ZKF5206382,1-11-2020 04:10,EG05,MU06LHX94338,1.5,EG,true
UKA5084232,1-11-2020 04:13,MR07,HE38BQH01623,2.8,MR,true
MIA2826816,1-11-2020 04:45,OO01,JF94VYA88954,2.8,OO,true
KXR5131291,1-11-2020 04:59,EG03,CR31GMR97972,1.5,EG,true
USM5207953,1-11-2020 06:25,NE13,IA29IQS63679,1,NE,true
QZN4897487,1-11-2020 06:32,AO00,WU78BMX13511,2.8,GF,false
QDI0526811,1-11-2020 07:42,MR03,KF48RSD79865,2.8,MR,true
XTS0961772,1-11-2020 08:28,AO05,IA29IQS63679,2.8,NE,false
UJL6584025,1-11-2020 09:32,NE12,NY14GZR94632,2.8,NE,true
YDZ3230988,1-11-2020 10:40,NE14,QO77TFN61853,3.1,KO,false
LYQ1969436,1-11-2020 11:48,AO11,LC72NRN52084,2.8,OO,false
XKJ7637749,1-11-2020 11:50,OO11,HA82SCK64299,2,MR,false
ILQ4155061,1-11-2020 12:15,OO00,QR03XCJ37459,2.8,OO,true
IVW0235853,1-11-2020 12:43,OO13,AT19HLV57173,2.8,OO,true
PPB8516118,1-11-2020 13:10,EG03,LC72NRN52084,1,OO,false
BFC7703563,1-11-2020 13:58,MR07,BI87HYL81972,1,MR,true
ZWT8347087,1-11-2020 13:58,GF00,CK97FAU13897,2.5,GF,true
MPS3109589,1-11-2020 14:18,OO02,QX75YWC61835,2.5,OO,true
ILI5565739,1-11-2020 15:15,OO02,EE22TMX10817,2,OO,true
ICL5214767,1-11-2020 15:18,NE04,JV67MTI17124,2.5,NE,true
QQI4320976,1-11-2020 15:43,NE09,AY38OQF67603,1,OO,false
NBC5085438,1-11-2020 15:56,KO04,IX01MVL33676,2.5,KO,true
NEJ0759684,1-11-2020 16:10,GF00,UF84JOS00561,2.8,GF,true
BAF4037370,1-11-2020 16:18,MR01,BI87HYL81972,1,MR,true
BQX9789280,1-11-2020 16:33,NE06,NZ35XLQ89678,1.5,NE,true
WXB7001945,1-11-2020 17:26,MR07,HA82SCK64299,1,MR,true
MHY3481529,1-11-2020 18:10,OO04,MU06LHX94338,1.5,EG,false
CDY1340313,1-11-2020 18:30,OO11,VJ92OYV94295,2.5,OO,true
JEN8020620,1-11-2020 19:14,MR07,HR53SRO94328,13,MR,true
RVO8579631,1-11-2020 19:53,OO10,QX75YWC61835,2.5,OO,true
FCE7882980,1-11-2020 22:19,OO02,RK48BOP88344,2.8,OO,true
NCN0222840,1-11-2020 23:10,EG03,DW44ZOO26361,2.5,EG,true
RLK5423349,1-11-2020 23:32,OO04,LC72NRN52084,3.1,OO,true
FDD4021863,2-11-2020 00:32,GF00,CK97FAU13897,2.5,GF,true
YPS1393323,2-11-2020 00:38,EG02,EC02LZC49528,2.8,EG,true
ULI2783253,2-11-2020 01:08,KO04,EM54HQI58682,1.5,OO,false
NNN4226839,2-11-2020 01:57,GF00,LM86GYO69819,2.8,GF,true
DIE4391702,2-11-2020 03:33,NE13,FY47TUN40300,1,NE,true
ZPN5085894,2-11-2020 04:32,KO08,MQ65WJJ60020,1.25,KO,true
ZRC3291669,2-11-2020 04:41,NE13,EG95RTB75032,3.1,NE,true
PLW8534892,2-11-2020 05:48,GF00,MP14WFM40909,2.8,GF,true
YRP0269147,2-11-2020 06:34,KO01,QO77TFN61853,2.2,KO,true
LWU1093997,2-11-2020 07:14,AO09,RR98KQE80731,2.8,MR,false
HTG8135053,2-11-2020 07:15,NE08,QP02SYE47964,2.8,NE,true
NHO4955479,2-11-2020 08:02,AO09,LG64ARC91224,13,AO,true
APP5683990,2-11-2020 08:10,OO05,JF94VYA88954,2.8,OO,true
IJQ8238088,2-11-2020 08:12,EG08,XV40HUQ04740,2,OO,false
BQU5536917,2-11-2020 09:04,GF00,EE22TMX10817,13,OO,false
SHL4735649,2-11-2020 11:52,AO19,RR73DWB65452,2.8,AO,true
PDX5551177,2-11-2020 12:12,KO07,DO24BCW15511,1.25,KO,true
LNR0125358,2-11-2020 13:00,AO04,YL27IFD65117,2,AO,true
OXY6917800,2-11-2020 13:23,AO07,OY94SZK34436,2.8,NE,false
FBZ7059310,2-11-2020 14:25,KO00,FL13UMN92207,1,KO,true
NEV4163354,2-11-2020 14:38,EG11,CR31GMR97972,2.2,EG,true
ERP9448807,2-11-2020 14:47,EG00,PE73VJU23485,2.5,AO,false
YGH6959839,2-11-2020 15:07,OO06,QR03XCJ37459,2.8,OO,true
ZJS2475444,2-11-2020 15:53,AO03,DV04FQL29609,3.1,AO,true
GHY5471251,2-11-2020 16:14,EG06,TV81MAQ99005,2.8,EG,true
WQL7541690,2-11-2020 16:26,OO02,JF94VYA88954,2.8,OO,true
MDL2220926,2-11-2020 16:54,MR07,HR53SRO94328,13,MR,true
MSK0054626,2-11-2020 17:04,AO16,SY96JDQ97089,1.5,AO,true
QOW7371444,2-11-2020 17:50,OO11,RK48BOP88344,2.8,OO,true
MSU7859955,2-11-2020 20:02,AO08,RR73DWB65452,2.8,AO,true
GES8655255,2-11-2020 20:29,OO07,EM54HQI58682,2.8,OO,true
VOX9961866,2-11-2020 21:12,GF00,XF28DGK65250,2,GF,true
VZT7238680,2-11-2020 22:13,MR05,QH15HWX24570,3.1,MR,true
WHU6853466,2-11-2020 22:19,MR05,RR98KQE80731,1.25,MR,true
PKG1300488,2-11-2020 22:35,GF00,MA30QLI76818,2.5,GF,true
OOF7183219,2-11-2020 23:36,GF00,CK97FAU13897,2.5,GF,true
RJE3230381,3-11-2020 00:01,AO01,YL27IFD65117,2,AO,true
OAI3339951,3-11-2020 01:50,OO06,IC95TLY24827,2,OO,true
XPZ8329233,3-11-2020 01:59,AO10,BZ76ROL87339,1,AO,true
QRG2864881,3-11-2020 02:53,GF00,IO09FGE68100,2.8,GF,true
SAO8073023,3-11-2020 04:57,KO08,ED51EWW52190,2.8,KO,true
HZY2734291,3-11-2020 05:01,AO10,EE22TMX10817,2.8,OO,false
TOV3911539,3-11-2020 05:05,KO04,KB55KTM48860,2.5,KO,true
SYL3758307,3-11-2020 05:39,GF00,PF04UCA93312,3.1,GF,true
JTV4885551,3-11-2020 05:47,NE11,FY47TUN40300,1,NE,true
POW7247678,3-11-2020 06:15,KO01,PF04UCA93312,2.5,GF,false
VOT7315910,3-11-2020 06:24,MR00,UA13YTK28483,1,MR,true
LSI2352918,3-11-2020 06:39,OO09,IC95TLY24827,2,OO,true
VWN8207031,3-11-2020 07:10,KO07,RV87TIY76692,2.5,KO,true
HZU2380830,3-11-2020 08:51,MR07,QR03XCJ37459,2,OO,false
KUA6274868,3-11-2020 09:56,KO03,XV91YMP27722,2,MR,false
XWZ0935610,3-11-2020 10:36,MR07,UA13YTK28483,2.8,MR,true
JPB7925047,3-11-2020 11:22,AO10,BM25PHF40639,13,AO,true
ECX9440176,3-11-2020 11:24,GF00,LM86GYO69819,2.8,GF,true
BED6471788,3-11-2020 12:05,OO13,EE22TMX10817,2,OO,true
ZNW3622534,3-11-2020 12:06,NE05,EG95RTB75032,2.8,NE,true
YSM1068327,3-11-2020 12:23,AO12,SY96JDQ97089,1.5,AO,true
WMC8298936,3-11-2020 13:13,OO06,DV04FQL29609,1.5,AO,false
GVH6128567,3-11-2020 13:44,AO10,DV04FQL29609,3.1,AO,true
VEM3158109,3-11-2020 13:53,EG10,EC02LZC49528,2.8,EG,true
BSG7832277,3-11-2020 14:07,EG10,IW53OQE31439,2.8,EG,true
LLM4169240,3-11-2020 15:38,KO04,FL13UMN92207,1,KO,true
KYW9145410,3-11-2020 15:42,GF00,SL09NOT64494,2.5,GF,true
DAT2172652,3-11-2020 16:02,AO01,RR73DWB65452,2.8,AO,true
WQQ0437240,3-11-2020 16:55,NE07,NY14GZR94632,2.8,NE,true
TCC1703125,3-11-2020 17:25,EG06,CR31GMR97972,1.5,EG,true
BKH6230532,3-11-2020 17:28,MR05,IZ65WAT29135,2,MR,true
COX5238822,3-11-2020 18:49,MR04,KF48RSD79865,2.8,MR,true
HXB2856491,3-11-2020 19:00,AO11,JV67MTI17124,2.8,NE,false
PNA1925051,3-11-2020 19:28,MR04,RR98KQE80731,1.25,MR,true
TTR7333171,3-11-2020 22:52,KO06,QO77TFN61853,2.2,KO,true
WUH2783331,3-11-2020 23:01,MR02,CP56DAO45598,1.5,GF,false
LGJ1044329,3-11-2020 23:05,AO19,BZ76ROL87339,1,AO,true
WDI2120828,3-11-2020 23:56,OO04,SY96JDQ97089,2.2,AO,false
ONE0804594,4-11-2020 01:30,OO08,JF94VYA88954,2.8,OO,true
HBA3613890,4-11-2020 02:10,KO06,ZY93PCY41868,1.5,KO,true
QXY1828235,4-11-2020 02:21,AO04,PE73VJU23485,2.8,AO,true
ZHD1029049,4-11-2020 03:25,KO02,QO77TFN61853,2.2,KO,true
GSD8582257,4-11-2020 04:24,OO12,BK77KNV91142,2.8,OO,true
AEE3973563,4-11-2020 04:35,NE16,QP02SYE47964,2.8,NE,true
XGI6001941,4-11-2020 04:56,NE10,JV67MTI17124,2.5,NE,true
YKK1729466,4-11-2020 06:56,GF00,WU78BMX13511,1,GF,true
OBB2555280,4-11-2020 06:59,EG02,XV40HUQ04740,3.1,OO,false
OYU8359650,4-11-2020 08:42,GF00,PF04UCA93312,3.1,GF,true
KCX8899824,4-11-2020 09:27,NE05,CR31GMR97972,2.2,EG,false
JHR3542837,4-11-2020 10:05,KO03,MQ65WJJ60020,1.5,KO,true
GJM9575281,4-11-2020 11:16,GF00,SL09NOT64494,2.5,GF,true
WBX5255213,4-11-2020 11:35,MR01,UA13YTK28483,2.8,MR,true
CEK9957914,4-11-2020 11:50,EG01,OC94ASJ72024,1.5,AO,false
AIQ1169867,4-11-2020 11:50,NE16,QH15HWX24570,2,MR,false
ICB4589664,4-11-2020 13:08,KO06,RV87TIY76692,2.5,KO,true
VFB0090928,4-11-2020 13:38,KO04,HW75BKT77773,2.2,KO,true
OHR6588060,4-11-2020 13:44,GF00,BY85QGR11636,2.5,GF,true
NXV0470338,4-11-2020 14:31,EG04,XE59BZM26378,2.5,EG,true
UIC5568833,4-11-2020 16:15,MR08,BI87HYL81972,1,MR,true
CKJ5012832,4-11-2020 16:44,NE08,NZ35XLQ89678,1,NE,true
INQ9935271,4-11-2020 16:48,MR07,BI87HYL81972,1,MR,true
BUV3474069,4-11-2020 18:01,AO06,HR53SRO94328,2.8,MR,false
SQQ1264581,4-11-2020 20:46,OO13,TZ48CCW54765,1.5,EG,false
MVV7417482,4-11-2020 21:07,OO02,LC72NRN52084,3.1,OO,true
GUS0692942,4-11-2020 22:07,OO01,AT19HLV57173,2.8,OO,true
VFB4654222,4-11-2020 23:05,KO05,QN12NTR81378,3.1,GF,false
FJI5566989,4-11-2020 23:57,KO02,QO77TFN61853,2.2,KO,true
LCP4635026,5-11-2020 00:24,NE12,NZ35XLQ89678,1.5,NE,true
BNY6891038,5-11-2020 01:02,NE12,PM58XHX45588,1.5,NE,true
EDG5613130,5-11-2020 01:04,AO15,OC94ASJ72024,1,AO,true
ZOI7648085,5-11-2020 02:36,EG11,IN99SEN20660,2.8,EG,true
RNH1709556,5-11-2020 02:44,OO12,RK48BOP88344,2.8,OO,true
HWB7584928,5-11-2020 03:09,EG01,TE24LCO18661,1.25,EG,true
KOO2883245,5-11-2020 03:12,NE03,MX39VOS38645,3.1,AO,false
ESE2360767,5-11-2020 03:17,MR07,AT19HLV57173,2.8,OO,false
VOG8360997,5-11-2020 03:45,AO13,DV04FQL29609,3.1,AO,true
QPH1905531,5-11-2020 04:22,KO08,WY00MLL63827,1,KO,true
NNY4367062,5-11-2020 04:31,NE06,EG95RTB75032,2.8,NE,true
COM1781556,5-11-2020 04:57,NE05,QW79CHL42244,3.1,KO,false
QCM2958311,5-11-2020 05:08,OO13,EE22TMX10817,2,OO,true
TEF1006061,5-11-2020 05:46,AO02,OC94ASJ72024,1,AO,true
UUR7912378,5-11-2020 05:57,OO05,RK48BOP88344,2.8,OO,true
GYL3031582,5-11-2020 06:13,KO00,QW79CHL42244,2.8,KO,true
TBM4489364,5-11-2020 07:18,OO08,EM54HQI58682,2.8,OO,true
DZT6510053,5-11-2020 07:55,OO13,LG64ARC91224,2.8,AO,false
PVX6456289,5-11-2020 08:08,OO07,IC95TLY24827,2,OO,true
RXO6344929,5-11-2020 08:31,NE16,NY14GZR94632,2.8,NE,true
VIX8335307,5-11-2020 08:59,AO05,PE73VJU23485,2.8,AO,true
HPH0119785,5-11-2020 09:20,EG11,XE59BZM26378,2.5,EG,true
WNY8709766,5-11-2020 10:21,OO06,QR03XCJ37459,2.8,OO,true
GQL8556806,5-11-2020 10:25,MR08,QO68DIC93032,2.5,MR,true
PLD8648044,5-11-2020 13:44,NE05,IA29IQS63679,1,NE,true
NTP0121228,5-11-2020 14:00,KO09,FL13UMN92207,1,KO,true
NWJ9618388,5-11-2020 15:35,EG07,JD78PQD35395,1,EG,true
QGO2320615,5-11-2020 15:37,NE10,EG95RTB75032,2.8,NE,true
PWG9939370,5-11-2020 15:51,NE16,VX68BAR38623,1.5,NE,true
ISM4551140,5-11-2020 17:11,EG09,EC02LZC49528,2.8,EG,true
TLJ7229054,5-11-2020 17:22,AO04,YL27IFD65117,2,AO,true
YCK9138417,5-11-2020 17:58,AO08,DV04FQL29609,3.1,AO,true
TGY3993373,5-11-2020 18:14,GF00,MP14WFM40909,2.8,GF,true
BTK3276357,5-11-2020 18:29,KO03,QO77TFN61853,2.2,KO,true
PBR1185723,5-11-2020 19:42,OO05,QR03XCJ37459,2.8,OO,true
GEM4441666,5-11-2020 19:59,MR06,BI87HYL81972,1,MR,true
SHL8665046,5-11-2020 20:32,MR05,XV91YMP27722,2.5,MR,true
PAE9234874,5-11-2020 21:37,KO05,JO50FSF60755,2.2,KO,true
BYP0995524,5-11-2020 22:15,EG08,EC02LZC49528,2.8,EG,true
GNF9855891,5-11-2020 23:22,OO01,JF94VYA88954,2.8,OO,true
IDE6813462,5-11-2020 23:32,OO12,JF94VYA88954,2.8,OO,true
IWL4372017,5-11-2020 23:59,MR05,QO68DIC93032,2.5,MR,true
XDC8745394,6-11-2020 00:38,NE01,IA29IQS63679,1,NE,true
BHB5569225,6-11-2020 01:21,EG10,CM15YCB60994,2,EG,true
DWF6629024,6-11-2020 01:22,OO04,AT19HLV57173,2.8,OO,true
OUV4816990,6-11-2020 01:41,KO03,FL13UMN92207,1,KO,true
PVO8818168,6-11-2020 01:55,GF00,IO09FGE68100,2.8,GF,true
CYT5674092,6-11-2020 02:40,GF00,MA30QLI76818,2.5,GF,true
CPH1109641,6-11-2020 03:03,OO07,AY38OQF67603,2.8,OO,true
VXJ9991654,6-11-2020 03:19,OO02,WY00MLL63827,2,KO,false
QFK1461028,6-11-2020 03:53,EG10,MU06LHX94338,1.5,EG,true
JEC1951985,6-11-2020 04:21,EG05,TE24LCO18661,1.25,EG,true
IPP2323962,6-11-2020 05:14,EG01,EG95RTB75032,1.5,NE,false
DCN7550782,6-11-2020 05:51,AO02,DP11ENT03275,3.1,AO,true
IKC2096437,6-11-2020 05:56,KO00,UO75YNW62238,2.8,KO,true
XYR8439787,6-11-2020 06:08,EG00,TE24LCO18661,1.25,EG,true
XZQ2931224,6-11-2020 06:47,MR07,BI87HYL81972,1,MR,true
JML6221547,6-11-2020 07:01,AO19,LG64ARC91224,13,AO,true
AWE2476902,6-11-2020 07:31,EG07,QP02SYE47964,2.2,NE,false
YQN3190473,6-11-2020 07:54,EG01,XE59BZM26378,2.5,EG,true
BPM6164060,6-11-2020 07:56,NE02,WY00MLL63827,1.5,KO,false
XZO2119899,6-11-2020 08:02,MR07,HR53SRO94328,13,MR,true
KVC1865059,6-11-2020 08:35,AO06,CM15YCB60994,2.8,EG,false
MBU9453004,6-11-2020 09:14,MR01,HE38BQH01623,2.8,MR,true
RDM1875776,6-11-2020 09:22,OO00,QR03XCJ37459,2.8,OO,true
AMP7491795,6-11-2020 10:35,MR06,EZ65FLV39493,2.8,MR,true
PHR8399050,6-11-2020 10:53,KO04,WY00MLL63827,1,KO,true
NTS9475705,6-11-2020 12:50,OO06,AY38OQF67603,2.8,OO,true
UQC8428249,6-11-2020 14:09,MR06,QN23UHH39091,2.8,MR,true
SPZ4432733,6-11-2020 14:46,EG06,TV81MAQ99005,2.8,EG,true
BHP0770702,6-11-2020 15:00,OO02,FY47TUN40300,1.5,NE,false
FWG1186140,6-11-2020 15:03,AO18,BZ76ROL87339,2.8,AO,true
XRT9080682,6-11-2020 16:12,MR00,HE38BQH01623,2.8,MR,true
AWP6586726,6-11-2020 17:02,EG09,MU06LHX94338,1.5,EG,true
ODA9958273,6-11-2020 17:34,OO01,WU78BMX13511,2.2,GF,false
EPA7489340,6-11-2020 19:01,OO07,EE22TMX10817,2,OO,true
IBK8085825,6-11-2020 19:16,EG09,XE59BZM26378,2.5,EG,true
CFQ7583847,6-11-2020 19:50,NE00,OY94SZK34436,2,NE,true
QJM1667250,6-11-2020 19:51,OO05,RK48BOP88344,2.8,OO,true
FZY4424505,6-11-2020 20:40,GF00,YX66XYW62640,3.1,GF,true
LFI1927900,6-11-2020 21:24,EG09,CM15YCB60994,2,EG,true
DHZ9422937,6-11-2020 23:09,AO01,LG64ARC91224,13,AO,true
GEL5070265,6-11-2020 23:31,OO00,PE73VJU23485,1,AO,false
UUT5085930,6-11-2020 23:49,MR00,RR98KQE80731,1.25,MR,true
URA1757777,7-11-2020 00:16,EG07,HW75BKT77773,2.2,KO,false
FPS1634481,7-11-2020 01:02,GF00,MA30QLI76818,2.5,GF,true
EAX3882145,7-11-2020 01:34,GF00,IO09FGE68100,2.8,GF,true
QRT9954625,7-11-2020 01:50,NE00,FY47TUN40300,1,NE,true
QIW4072316,7-11-2020 02:18,GF00,MP14WFM40909,2.8,GF,true
EGE4971097,7-11-2020 02:46,NE11,EG95RTB75032,2.8,NE,true
EAI7146151,7-11-2020 04:35,EG07,CR31GMR97972,1.5,EG,true
NCA3549143,7-11-2020 05:17,KO00,KB55KTM48860,2.5,KO,true
BFY0519944,7-11-2020 05:44,NE08,ED51EWW52190,2.2,KO,false
SSH2778991,7-11-2020 05:47,AO17,BZ76ROL87339,1,AO,true
YLL8090461,7-11-2020 05:49,NE06,IA29IQS63679,1,NE,true
IJQ6910629,7-11-2020 06:49,KO08,IX01MVL33676,2.5,KO,true
WAV4953417,7-11-2020 06:57,GF00,WU78BMX13511,1,GF,true
NEX4965564,7-11-2020 07:16,KO00,QO77TFN61853,2.2,KO,true
TAP0972495,7-11-2020 07:20,MR05,RR98KQE80731,1.25,MR,true
UCY7125942,7-11-2020 07:25,KO00,RV87TIY76692,2.5,KO,true
ILC9581280,7-11-2020 08:16,EG06,DW44ZOO26361,2.5,EG,true
HFR7412144,7-11-2020 09:17,MR08,HR53SRO94328,13,MR,true
WLV2631365,7-11-2020 09:36,OO07,EG95RTB75032,2.2,NE,false
KHR6131913,7-11-2020 09:37,OO07,QX75YWC61835,2.5,OO,true
MIE2699220,7-11-2020 10:03,KO09,QO77TFN61853,2.2,KO,true
LZY7456222,7-11-2020 10:20,EG09,XE59BZM26378,2.5,EG,true
UDQ6632860,7-11-2020 10:31,KO01,CM15YCB60994,2.2,EG,false
ZBG2076869,7-11-2020 10:32,NE10,MP14WFM40909,1.5,GF,false
DBM7632658,7-11-2020 11:43,AO13,DP11ENT03275,3.1,AO,true
ESE7337932,7-11-2020 12:18,OO13,RK48BOP88344,2.8,OO,true
QUJ3337489,7-11-2020 13:16,EG10,IN99SEN20660,2.8,EG,true
OIX7451207,7-11-2020 13:58,AO00,ED51EWW52190,2.8,KO,false
BZJ3634199,7-11-2020 14:11,AO12,YL27IFD65117,2,AO,true
INR9932086,7-11-2020 14:43,EG09,QU94IGC75528,1.25,EG,true
CDW8479348,7-11-2020 14:55,MR01,BI87HYL81972,1,MR,true
ZIG1770219,7-11-2020 16:04,NE09,CK97FAU13897,2,GF,false
XWW0523446,7-11-2020 17:25,MR06,HR53SRO94328,13,MR,true
IZO9799976,7-11-2020 18:22,EG07,CM15YCB60994,2,EG,true
WWN4615848,7-11-2020 18:40,MR00,EZ65FLV39493,2.8,MR,true
BCX1534484,7-11-2020 20:50,GF00,LM86GYO69819,2.8,GF,true
TDA8108771,7-11-2020 21:11,AO11,PE73VJU23485,2.8,AO,true
RGJ2592165,7-11-2020 21:26,MR02,UA13YTK28483,2.8,MR,true
XDI9622210,7-11-2020 22:28,EG12,TV81MAQ99005,2.8,EG,true
DNX6994110,7-11-2020 23:03,GF00,KW50MJG67260,2.2,GF,true
VJT7885369,7-11-2020 23:11,NE08,EG95RTB75032,2.8,NE,true
WFK7837067,7-11-2020 23:24,MR03,UA13YTK28483,2.8,MR,true
LOF8953404,7-11-2020 23:34,NE13,EV77EDV52985,1,NE,true
CEB6930018,7-11-2020 23:41,NE08,VX68BAR38623,1,NE,true
VMC4599095,8-11-2020 00:07,NE16,OY94SZK34436,2.5,NE,true
ITA1109013,8-11-2020 00:18,KO00,DO24BCW15511,1.25,KO,true
LEC2347972,8-11-2020 01:02,MR00,TZ48CCW54765,2,EG,false
CCO6473137,8-11-2020 01:30,OO11,AT19HLV57173,2.8,OO,true
LJO6969800,8-11-2020 01:32,NE01,NO82BAX82566,3.1,NE,true
BMM9549351,8-11-2020 02:26,KO08,FL13UMN92207,2.2,KO,true
KQA7142914,8-11-2020 04:06,MR06,YX66XYW62640,1.25,GF,false
FKH9728614,8-11-2020 04:11,GF00,JE65QJK64802,2.8,GF,true
BZQ6670802,8-11-2020 04:37,GF00,BY85QGR11636,2.5,GF,true
IBW1738275,8-11-2020 04:48,EG08,EV77EDV52985,1.25,NE,false
WOU1717654,8-11-2020 05:09,MR01,UA13YTK28483,2.8,MR,true
RMX2745354,8-11-2020 05:39,MR03,UA13YTK28483,2.8,MR,true
KKX8789635,8-11-2020 06:56,MR06,BI87HYL81972,1,MR,true
TUR6185882,8-11-2020 07:07,AO13,PE73VJU23485,2.8,AO,true
RVF5083605,8-11-2020 09:19,NE08,OY94SZK34436,2.5,NE,true
WEE3655173,8-11-2020 09:39,OO02,EM54HQI58682,2.8,OO,true
GWK9434929,8-11-2020 10:17,AO05,SU00RDZ36214,2.8,AO,true
QBQ2536939,8-11-2020 10:34,GF00,BY85QGR11636,2.5,GF,true
MMM6857516,8-11-2020 11:58,OO00,LC72NRN52084,3.1,OO,true
GCV9428545,8-11-2020 12:30,AO17,JV67MTI17124,2.8,NE,false
DVH5997714,8-11-2020 12:34,KO06,IX01MVL33676,2.5,KO,true
DCS0153587,8-11-2020 12:45,AO08,MX39VOS38645,2.8,AO,true
MWE7499911,8-11-2020 13:13,MR07,HE38BQH01623,2.8,MR,true
TBD9421871,8-11-2020 14:15,EG09,XE59BZM26378,2.5,EG,true
HPI9615640,8-11-2020 14:58,EG08,LG64ARC91224,1.25,AO,false
FFC9664415,8-11-2020 15:21,KO00,HW75BKT77773,2.2,KO,true
DOP3979511,8-11-2020 16:10,KO03,AT19HLV57173,2,OO,false
HXT2049115,8-11-2020 16:34,NE02,UP28MBM38391,3.1,NE,true
TXB2507827,8-11-2020 17:38,MR00,RR98KQE80731,1.25,MR,true
NBR4777109,8-11-2020 18:27,OO12,IC95TLY24827,2,OO,true
KDH2320856,8-11-2020 19:26,OO01,JV67MTI17124,2,NE,false
XPI9598416,8-11-2020 20:10,OO01,VJ92OYV94295,2.5,OO,true
FSF5418905,8-11-2020 21:50,MR02,QN23UHH39091,2.8,MR,true
OYM6066086,8-11-2020 22:31,NE04,FL13UMN92207,2,KO,false
CXR7694955,8-11-2020 22:58,OO10,QR03XCJ37459,2.8,OO,true
VPV7171235,9-11-2020 01:32,AO01,HW75BKT77773,2.8,KO,false
OLJ7140980,9-11-2020 01:39,EG02,CR31GMR97972,1.5,EG,true
IEG1451897,9-11-2020 03:57,KO03,YL27IFD65117,2,AO,false
CPY0204595,9-11-2020 04:32,GF00,SL09NOT64494,2.5,GF,true
TLQ6184690,9-11-2020 04:32,EG05,CR31GMR97972,1.5,EG,true
GQS6422926,9-11-2020 04:51,OO01,BK77KNV91142,2.8,OO,true
MXC3437167,9-11-2020 05:00,KO01,DO24BCW15511,1.25,KO,true
NMK8251464,9-11-2020 06:04,AO15,CR31GMR97972,2.8,EG,false
VQE4225274,9-11-2020 06:40,OO09,VJ92OYV94295,2.5,OO,true
BUE4009557,9-11-2020 07:33,AO07,BZ76ROL87339,1,AO,true
RHR7380123,9-11-2020 07:54,NE02,LG64ARC91224,1.25,AO,false
WLT5400766,9-11-2020 10:04,EG04,CM15YCB60994,2,EG,true
ONK3764484,9-11-2020 11:47,AO10,PE73VJU23485,2.8,AO,true
RMZ4583949,9-11-2020 11:50,KO09,IX01MVL33676,2.5,KO,true
AYA4744371,9-11-2020 12:29,GF00,MA30QLI76818,2.5,GF,true
XAG8669333,9-11-2020 12:41,MR00,HE38BQH01623,1,MR,true
WUE3934234,9-11-2020 12:57,EG09,YH66OKD41942,3.1,KO,false
MBA4123511,9-11-2020 14:31,MR08,QW79CHL42244,2.2,KO,false
AGS6584771,9-11-2020 15:17,NE00,IA29IQS63679,1,NE,true
GLI0387030,9-11-2020 15:49,NE02,VX68BAR38623,1.5,NE,true
